rank,channel_id,channel_name,channel_url,score,suggested_label,why_short
37,7498171306949755935,passiveplayground,https://cn.noxinfluencer.com/tiktok/channel/7498171306949755935,0,badcase,无标签证据，相关性无法成立
43,808690,Leah Rae  ☆,https://cn.noxinfluencer.com/tiktok/channel/808690,0,badcase,舞蹈娱乐向，与数字产品推广语境不符
49,7408714580095026218,jerikajack,https://cn.noxinfluencer.com/tiktok/channel/7408714580095026218,0,badcase,无标签证据，无法判断与数字产品相关
54,6991900590562444294,TRE | Online Income Mentor,https://cn.noxinfluencer.com/tiktok/channel/6991900590562444294,-10,badcase,男性交友/娱乐向，与数字产品推广明显不符
60,6561060717398016006,Jena-Marie | 🌸 mom of 4 ✝️,https://cn.noxinfluencer.com/tiktok/channel/6561060717398016006,0,badcase,无标签无内容证据，无法支持推广
63,7812724,Digitalwithfate,https://cn.noxinfluencer.com/tiktok/channel/7812724,0,badcase,内容碎片化且偏娱乐，缺少数字产品信号
67,6710267411923698693,thapassiveprincess,https://cn.noxinfluencer.com/tiktok/channel/6710267411923698693,0,badcase,信用修复垂类，和数字产品推广弱相关
70,7440349665602667566,Shy | Faceless Creator,https://cn.noxinfluencer.com/tiktok/channel/7440349665602667566,0,badcase,无标签无内容证据，无法支持推广
72,6782730239460328454,theannanicolexo,https://cn.noxinfluencer.com/tiktok/channel/6782730239460328454,-15,badcase,娱乐挑战向，和数字产品推广明显不符
74,6877652103654097926,MadMikeMedia,https://cn.noxinfluencer.com/tiktok/channel/6877652103654097926,-15,badcase,成人生活娱乐向，与数字产品推广不符
75,6809333748719879173,Erika,https://cn.noxinfluencer.com/tiktok/channel/6809333748719879173,0,badcase,无标签无内容证据，无法支持推广
77,7516582168996856854,alysssa.capps,https://cn.noxinfluencer.com/tiktok/channel/7516582168996856854,0,badcase,无相关标签/视频证据
78,7282837370318636074,Kaylie Marie,https://cn.noxinfluencer.com/tiktok/channel/7282837370318636074,0,badcase,无相关标签/视频证据
79,7332214598466815006,JennifersAiJourney002,https://cn.noxinfluencer.com/tiktok/channel/7332214598466815006,0,badcase,AI旅程偏泛，缺少数字产品证据
82,6873295052212470789,Cintia | UGC Creator,https://cn.noxinfluencer.com/tiktok/channel/6873295052212470789,0,badcase,UGC泛内容，无数字产品证据
87,7318280045120881707,femininesecret,https://cn.noxinfluencer.com/tiktok/channel/7318280045120881707,0,badcase,无相关标签/视频证据
90,7230073961127609387,wealthwlauren,https://cn.noxinfluencer.com/tiktok/channel/7230073961127609387,0,badcase,无相关标签/视频证据
96,7251236413833069614,Jen,https://cn.noxinfluencer.com/tiktok/channel/7251236413833069614,0,badcase,无相关标签/视频证据
98,6772677320722613253,Honestiii,https://cn.noxinfluencer.com/tiktok/channel/6772677320722613253,0,badcase,无相关标签/视频证据
101,7211958941446669358,Club Roe 🧸🎀,https://cn.noxinfluencer.com/tiktok/channel/7211958941446669358,0,badcase,无标签无内容，无法判断相关性
102,6899956941163709446,Hailey,https://cn.noxinfluencer.com/tiktok/channel/6899956941163709446,1,badcase,仅有mom泛标签，缺少产品推广信号
105,7242500941181846570,Rickele Finds & Funds,https://cn.noxinfluencer.com/tiktok/channel/7242500941181846570,0,badcase,无有效标签，相关信号为空
106,6775747416593810438,Fabulous 50❤️⚜️,https://cn.noxinfluencer.com/tiktok/channel/6775747416593810438,0,badcase,无有效标签，相关信号为空
107,6942580176203777029,Oyinlola_Yetunde,https://cn.noxinfluencer.com/tiktok/channel/6942580176203777029,-15,badcase,情感娱乐向，和数字产品推广明显错配
110,7017423416378901509,Aniya Monae💎,https://cn.noxinfluencer.com/tiktok/channel/7017423416378901509,0,badcase,无有效标签，相关信号为空
111,6862298277758534661,1cocogirl,https://cn.noxinfluencer.com/tiktok/channel/6862298277758534661,0,badcase,绿幕泛流量标签，和数字产品无关
113,6532387125014036481,ugc.withneiyah,https://cn.noxinfluencer.com/tiktok/channel/6532387125014036481,0,badcase,美业创作者，缺少数字产品相关信号
117,7379041605246420014,itscandaceru,https://cn.noxinfluencer.com/tiktok/channel/7379041605246420014,0,badcase,无有效标签，相关信号为空
119,6771550370948514822,ThatGirlFab12,https://cn.noxinfluencer.com/tiktok/channel/6771550370948514822,0,badcase,无有效标签，相关信号为空
121,6905917254123750405,⚘️🙏🏽MzRedwine2020🙏🏽⚘️,https://cn.noxinfluencer.com/tiktok/channel/6905917254123750405,0,badcase,宠物杂项标签，和数字产品无关
122,6810585603978183685,Pozitively Dee,https://cn.noxinfluencer.com/tiktok/channel/6810585603978183685,0,badcase,健康生活向，缺少数字产品相关信号
124,7507402360667882526,@melyndagerrard,https://cn.noxinfluencer.com/tiktok/channel/7507402360667882526,0,badcase,无有效标签，相关信号为空
127,7108018992591094830,Ou belle Cherie,https://cn.noxinfluencer.com/tiktok/channel/7108018992591094830,-10,badcase,音乐娱乐频道，推广数字产品的场景不匹配
131,7299516135991755822,Theperfectgiftzz,https://cn.noxinfluencer.com/tiktok/channel/7299516135991755822,0,badcase,缺少内容与标签证据，无法支持数字产品投放
133,6815152715683005445,Coachcouture,https://cn.noxinfluencer.com/tiktok/channel/6815152715683005445,0,badcase,仅心态标签，和数字产品推广无关
136,6946940524989645829,Adri.theedoll ♡,https://cn.noxinfluencer.com/tiktok/channel/6946940524989645829,0,badcase,个人美妆/生活号，缺少数字产品相关信号
139,6896171827098321926,Sammi Vanda ♥️,https://cn.noxinfluencer.com/tiktok/channel/6896171827098321926,0,badcase,旅游美食向，和数字产品推广关联弱
142,6808677039971156997,BigBri,https://cn.noxinfluencer.com/tiktok/channel/6808677039971156997,0,badcase,无标签无内容证据，无法判断为相关频道
145,7340228958775149610,beyluxuryxo,https://cn.noxinfluencer.com/tiktok/channel/7340228958775149610,0,badcase,奢华生活人设，与数字产品推广不匹配
150,28291746,Alysonnhanna,https://cn.noxinfluencer.com/tiktok/channel/28291746,0,badcase,无标签无内容线索，相关性不足
151,6601596632297865221,Coach Melissa | 🐝❌,https://cn.noxinfluencer.com/tiktok/channel/6601596632297865221,0,badcase,标签偏人生/教练向，与数字产品推广关联很弱
152,7372312812666864686,asiadesiree_,https://cn.noxinfluencer.com/tiktok/channel/7372312812666864686,0,badcase,无标签无内容证据，无法判断为数字产品相关频道
153,6793809555039437829,✨ Morgan Rae ✨,https://cn.noxinfluencer.com/tiktok/channel/6793809555039437829,0,badcase,减重健康向，和数字产品推广场景不匹配
157,7278884229642978346,Yogesh,https://cn.noxinfluencer.com/tiktok/channel/7278884229642978346,0,badcase,无标签无内容，缺少任何相关性信号
161,7384684548678517802,✨ OHKAYCHEALSIE,https://cn.noxinfluencer.com/tiktok/channel/7384684548678517802,0,badcase,无可用标签或内容，无法支持数字产品投放
162,7364481092394959918,Tyrunsiaj,https://cn.noxinfluencer.com/tiktok/channel/7364481092394959918,0,badcase,无标签无内容，相关性证据不足
163,7154579056581788718,Ericka| Bet On Yourself✨,https://cn.noxinfluencer.com/tiktok/channel/7154579056581788718,0,badcase,缺少业务或数字产品相关信号，难以投放
165,7143619858853643310,Prettyladyk💋,https://cn.noxinfluencer.com/tiktok/channel/7143619858853643310,0,badcase,仅有泛化浏览信号，与数字产品无关
166,7029149675874370566,Boujee but Digital Boss Mom,https://cn.noxinfluencer.com/tiktok/channel/7029149675874370566,0,badcase,仅从名字看像数字业务，缺少标签与内容证据
170,6785223050888545286,Maddi Jura,https://cn.noxinfluencer.com/tiktok/channel/6785223050888545286,0,badcase,无标签无内容，无法建立相关性
171,7265473665059079210,brandyleigh,https://cn.noxinfluencer.com/tiktok/channel/7265473665059079210,0,badcase,无标签无内容，相关性证据不足
172,7234625327430239274,DigitalShaun,https://cn.noxinfluencer.com/tiktok/channel/7234625327430239274,0,badcase,仅名字带 digital，缺少数字产品相关标签证据
173,7020424338009162758,bellasbestdeals,https://cn.noxinfluencer.com/tiktok/channel/7020424338009162758,0,badcase,摇滚风格与数字产品推广无关
174,6846042684742730758,josecruzjr28,https://cn.noxinfluencer.com/tiktok/channel/6846042684742730758,0,badcase,无标签无内容，无法判断为相关频道
175,7363515002303169578,DisTravel,https://cn.noxinfluencer.com/tiktok/channel/7363515002303169578,0,badcase,旅行向频道，与数字产品推广关联很弱
177,6750371504682681349,Atiyya NaDirah,https://cn.noxinfluencer.com/tiktok/channel/6750371504682681349,0,badcase,艺术/缝纫/娱乐向，与数字产品推广弱相关
